Gmt time,Open,High,Low,Close,Volume
27.01.2022 18:00:00.000,1.11389,1.11440,1.11361,1.11399,2043429992.6755002
27.01.2022 18:30:00.000,1.11397,1.11466,1.11357,1.11444,1286859997.749
27.01.2022 19:00:00.000,1.11442,1.11469,1.11420,1.11447,1142420001.7452
27.01.2022 19:30:00.000,1.11446,1.11446,1.11386,1.11402,1585169996.9769
27.01.2022 20:00:00.000,1.11404,1.11492,1.11397,1.11420,1229980003.3571
27.01.2022 20:30:00.000,1.11421,1.11467,1.11405,1.11426,1118270008.0874002
27.01.2022 21:00:00.000,1.11426,1.11451,1.11415,1.11425,706469999.1937999
27.01.2022 21:30:00.000,1.11424,1.11452,1.11421,1.11424,747560000.5386001
27.01.2022 22:00:00.000,1.11432,1.11432,1.11393,1.11402,417229998.1118
27.01.2022 22:30:00.000,1.11402,1.11452,1.11402,1.11437,602180002.0931001
27.01.2022 23:00:00.000,1.11439,1.11463,1.11418,1.11429,930229996.2045997
27.01.2022 23:30:00.000,1.11431,1.11466,1.11429,1.11445,590000006.4372
28.01.2022 00:00:00.000,1.11446,1.11458,1.11379,1.11412,1124040007.5914
28.01.2022 00:30:00.000,1.11412,1.11473,1.11390,1.11468,1430850006.1034002
28.01.2022 01:00:00.000,1.11465,1.11474,1.11440,1.11461,1464069993.9725003
28.01.2022 01:30:00.000,1.11459,1.11481,1.11430,1.11472,1771840021.4913
28.01.2022 02:00:00.000,1.11472,1.11497,1.11463,1.11483,875050000.1908001
28.01.2022 02:30:00.000,1.11484,1.11522,1.11466,1.11522,634799998.5219
28.01.2022 03:00:00.000,1.11522,1.11558,1.11517,1.11532,772790001.6306002
28.01.2022 03:30:00.000,1.11531,1.11546,1.11519,1.11532,919949992.1800998
28.01.2022 04:00:00.000,1.11531,1.11538,1.11496,1.11510,532030003.309
28.01.2022 04:30:00.000,1.11511,1.11531,1.11491,1.11520,478329999.44680005
28.01.2022 05:00:00.000,1.11519,1.11542,1.11493,1.11542,726239998.1018999
28.01.2022 05:30:00.000,1.11542,1.11549,1.11494,1.11541,1117610003.4713998
28.01.2022 06:00:00.000,1.11541,1.11546,1.11495,1.11506,1532770011.9018
28.01.2022 06:30:00.000,1.11505,1.11547,1.11466,1.11467,1534060003.2810001
28.01.2022 07:00:00.000,1.11466,1.11470,1.11259,1.11309,3993729972.8393
28.01.2022 07:30:00.000,1.11308,1.11388,1.11289,1.11348,3102340007.7820997
28.01.2022 08:00:00.000,1.11347,1.11352,1.11251,1.11296,3507709995.269799
28.01.2022 08:30:00.000,1.11295,1.11381,1.11213,1.11360,3849320030.2126994
28.01.2022 09:00:00.000,1.11361,1.11396,1.11256,1.11272,3150880008.6971993
28.01.2022 09:30:00.000,1.11272,1.11365,1.11272,1.11325,3165590057.3734007
28.01.2022 10:00:00.000,1.11323,1.11362,1.11303,1.11345,2970159984.5882998
28.01.2022 10:30:00.000,1.11345,1.11437,1.11294,1.11370,2959329994.201599
28.01.2022 11:00:00.000,1.11368,1.11368,1.11277,1.11327,3797719985.9618998
28.01.2022 11:30:00.000,1.11328,1.11356,1.11292,1.11332,2633389999.3896995
28.01.2022 12:00:00.000,1.11333,1.11408,1.11305,1.11366,2561720005.0351
28.01.2022 12:30:00.000,1.11366,1.11414,1.11253,1.11268,2271310001.3733
28.01.2022 13:00:00.000,1.11268,1.11387,1.11268,1.11332,3259069980.6211996
28.01.2022 13:30:00.000,1.11332,1.11687,1.11330,1.11686,8241020034.7898
28.01.2022 14:00:00.000,1.11686,1.11735,1.11435,1.11518,4364010009.7659
28.01.2022 14:30:00.000,1.11517,1.11687,1.11447,1.11574,5427010040.282999
28.01.2022 15:00:00.000,1.11574,1.11583,1.11401,1.11433,4129400001.5258007
28.01.2022 15:30:00.000,1.11432,1.11673,1.11381,1.11642,4572400016.784699
28.01.2022 16:00:00.000,1.11648,1.11682,1.11566,1.11665,4402499999.999901
28.01.2022 16:30:00.000,1.11662,1.11695,1.11554,1.11605,2748550003.0515
28.01.2022 17:00:00.000,1.11605,1.11633,1.11532,1.11564,1673089996.338
28.01.2022 17:30:00.000,1.11560,1.11589,1.11506,1.11510,1151760004.0434
28.01.2022 18:00:00.000,1.11510,1.11560,1.11477,1.11504,3452919971.465901
28.01.2022 18:30:00.000,1.11506,1.11541,1.11471,1.11518,3172209976.1964
28.01.2022 19:00:00.000,1.11519,1.11524,1.11444,1.11444,2294799999.2370996
28.01.2022 19:30:00.000,1.11444,1.11538,1.11431,1.11443,1889599993.7057
28.01.2022 20:00:00.000,1.11442,1.11458,1.11410,1.11435,951410002.2316
28.01.2022 20:30:00.000,1.11434,1.11503,1.11424,1.11502,774509999.2748002
28.01.2022 21:00:00.000,1.11502,1.11505,1.11457,1.11470,315589997.0158
28.01.2022 21:30:00.000,1.11469,1.11513,1.11449,1.11450,1797340006.0534
30.01.2022 22:00:00.000,1.11422,1.11447,1.11397,1.11442,391729999.06520015
30.01.2022 22:30:00.000,1.11442,1.11450,1.11439,1.11447,134299998.81960002
30.01.2022 23:00:00.000,1.11450,1.11471,1.11380,1.11456,1165509996.4140003
30.01.2022 23:30:00.000,1.11457,1.11524,1.11439,1.11519,1091690000.6531
31.01.2022 00:00:00.000,1.11519,1.11542,1.11480,1.11517,1711320011.6161
31.01.2022 00:30:00.000,1.11517,1.11517,1.11440,1.11450,1378699998.3786004
31.01.2022 01:00:00.000,1.11452,1.11496,1.11445,1.11491,1601089990.6156998
31.01.2022 01:30:00.000,1.11491,1.11578,1.11480,1.11575,1091799993.9917002
31.01.2022 02:00:00.000,1.11574,1.11604,1.11546,1.11582,1329479999.5419998
31.01.2022 02:30:00.000,1.11583,1.11602,1.11556,1.11591,633890001.0584999
31.01.2022 03:00:00.000,1.11592,1.11620,1.11571,1.11582,740840003.9674001
31.01.2022 03:30:00.000,1.11579,1.11629,1.11572,1.11608,1008979996.6814998
31.01.2022 04:00:00.000,1.11609,1.11634,1.11602,1.11615,644729994.7739998
31.01.2022 04:30:00.000,1.11614,1.11636,1.11608,1.11616,503879995.4653999
31.01.2022 05:00:00.000,1.11615,1.11649,1.11608,1.11649,412849997.759
31.01.2022 05:30:00.000,1.11648,1.11658,1.11637,1.11648,797379988.6704
31.01.2022 06:00:00.000,1.11650,1.11666,1.11624,1.11637,997410004.6161002
31.01.2022 06:30:00.000,1.11637,1.11672,1.11621,1.11666,1218609999.6568
31.01.2022 07:00:00.000,1.11663,1.11675,1.11611,1.11616,2119200008.3924
31.01.2022 07:30:00.000,1.11617,1.11713,1.11605,1.11708,1807290002.8229
31.01.2022 08:00:00.000,1.11708,1.11822,1.11637,1.11811,3915190002.441601
31.01.2022 08:30:00.000,1.11811,1.11823,1.11678,1.11705,2843300014.4957004
31.01.2022 09:00:00.000,1.11706,1.11736,1.11659,1.11687,2835779979.7057
31.01.2022 09:30:00.000,1.11686,1.11782,1.11680,1.11746,2347630023.9562
31.01.2022 10:00:00.000,1.11746,1.11819,1.11740,1.11759,2814709976.1965995
31.01.2022 10:30:00.000,1.11762,1.11786,1.11673,1.11673,2387470001.2208
31.01.2022 11:00:00.000,1.11674,1.11678,1.11586,1.11596,2517579994.201801
31.01.2022 11:30:00.000,1.11597,1.11630,1.11530,1.11594,2681570022.5829997
31.01.2022 12:00:00.000,1.11593,1.11620,1.11462,1.11532,2898209953.3080006
31.01.2022 12:30:00.000,1.11531,1.11615,1.11475,1.11563,3458569980.621
31.01.2022 13:00:00.000,1.11562,1.11630,1.11525,1.11619,4327680038.4522
31.01.2022 13:30:00.000,1.11620,1.11939,1.11597,1.11932,5406149955.749499
31.01.2022 14:00:00.000,1.11930,1.11982,1.11853,1.11894,4374600006.103801
31.01.2022 14:30:00.000,1.11907,1.11965,1.11844,1.11890,4587420005.7983
31.01.2022 15:00:00.000,1.11891,1.12080,1.11832,1.12076,3987619983.673201
31.01.2022 15:30:00.000,1.12076,1.12178,1.12015,1.12106,5554160041.8089
31.01.2022 16:00:00.000,1.12105,1.12135,1.11987,1.12011,4849589992.523202
31.01.2022 16:30:00.000,1.12012,1.12118,1.11989,1.12101,2799930006.0274
31.01.2022 17:00:00.000,1.12101,1.12195,1.12093,1.12158,2222780014.0381002
31.01.2022 17:30:00.000,1.12158,1.12192,1.12106,1.12191,1283349994.6593
31.01.2022 18:00:00.000,1.12190,1.12317,1.12185,1.12280,1463419992.4466004
31.01.2022 18:30:00.000,1.12279,1.12343,1.12273,1.12332,1201600011.8254998
31.01.2022 19:00:00.000,1.12331,1.12371,1.12321,1.12367,963180010.319
31.01.2022 19:30:00.000,1.12365,1.12478,1.12351,1.12431,1271430017.4713
31.01.2022 20:00:00.000,1.12431,1.12441,1.12366,1.12430,1598330005.6459002
31.01.2022 20:30:00.000,1.12429,1.12454,1.12330,1.12350,1496190009.1172004
31.01.2022 21:00:00.000,1.12349,1.12353,1.12309,1.12309,627330002.9041
31.01.2022 21:30:00.000,1.12307,1.12336,1.12305,1.12329,575489999.4136
31.01.2022 22:00:00.000,1.12319,1.12340,1.12315,1.12319,282149999.1419
31.01.2022 22:30:00.000,1.12319,1.12325,1.12310,1.12312,238009999.27549997
31.01.2022 23:00:00.000,1.12313,1.12328,1.12303,1.12307,710549995.4223
31.01.2022 23:30:00.000,1.12307,1.12316,1.12291,1.12292,492369996.5476001
01.02.2022 00:00:00.000,1.12293,1.12303,1.12253,1.12258,957169992.9237999
01.02.2022 00:30:00.000,1.12259,1.12279,1.12209,1.12238,1041069996.8336
01.02.2022 01:00:00.000,1.12238,1.12268,1.12214,1.12263,949580000.8773998
01.02.2022 01:30:00.000,1.12264,1.12283,1.12236,1.12260,695459999.3228
01.02.2022 02:00:00.000,1.12259,1.12277,1.12254,1.12270,648600005.6264001
01.02.2022 02:30:00.000,1.12272,1.12328,1.12270,1.12326,644889999.3895999
01.02.2022 03:00:00.000,1.12324,1.12338,1.12311,1.12314,526099998.47409993
01.02.2022 03:30:00.000,1.12314,1.12338,1.12259,1.12332,1767110010.6240005
01.02.2022 04:00:00.000,1.12331,1.12385,1.12331,1.12382,810469995.4986999
01.02.2022 04:30:00.000,1.12383,1.12447,1.12375,1.12430,735340002.2983998
01.02.2022 05:00:00.000,1.12430,1.12443,1.12412,1.12435,562120003.9387001
01.02.2022 05:30:00.000,1.12434,1.12451,1.12395,1.12402,744000005.722
01.02.2022 06:00:00.000,1.12401,1.12423,1.12352,1.12378,766330003.7384001
01.02.2022 06:30:00.000,1.12379,1.12389,1.12342,1.12345,720069996.3568
01.02.2022 07:00:00.000,1.12346,1.12437,1.12346,1.12416,2212809993.7439003
01.02.2022 07:30:00.000,1.12416,1.12680,1.12410,1.12664,3294189983.3678
01.02.2022 08:00:00.000,1.12663,1.12694,1.12520,1.12554,3572850017.547601
01.02.2022 08:30:00.000,1.12554,1.12614,1.12517,1.12572,2114079988.4797997
01.02.2022 09:00:00.000,1.12572,1.12672,1.12536,1.12663,3540829975.1282
01.02.2022 09:30:00.000,1.12664,1.12668,1.12558,1.12611,3450489986.4194
01.02.2022 10:00:00.000,1.12612,1.12667,1.12564,1.12659,2240019996.6431003
01.02.2022 10:30:00.000,1.12658,1.12673,1.12553,1.12620,2198170001.9837003
01.02.2022 11:00:00.000,1.12621,1.12759,1.12591,1.12745,2735790000.9156995
01.02.2022 11:30:00.000,1.12744,1.12786,1.12697,1.12730,2981499977.1118994
01.02.2022 12:00:00.000,1.12730,1.12735,1.12669,1.12687,2081509990.6920002
01.02.2022 12:30:00.000,1.12687,1.12693,1.12575,1.12612,2794920028.6864
01.02.2022 13:00:00.000,1.12615,1.12627,1.12560,1.12587,2467510013.5802
01.02.2022 13:30:00.000,1.12587,1.12683,1.12534,1.12658,3523660015.106001
01.02.2022 14:00:00.000,1.12657,1.12743,1.12638,1.12697,2833800014.4958
01.02.2022 14:30:00.000,1.12695,1.12737,1.12598,1.12635,3772889984.131001
01.02.2022 15:00:00.000,1.12638,1.12657,1.12509,1.12586,6088509979.248099
01.02.2022 15:30:00.000,1.12586,1.12622,1.12452,1.12472,4276989990.2344007
01.02.2022 16:00:00.000,1.12473,1.12541,1.12429,1.12515,3675619979.8583994
01.02.2022 16:30:00.000,1.12514,1.12531,1.12342,1.12390,2551399993.8965
01.02.2022 17:00:00.000,1.12391,1.12492,1.12382,1.12473,1437449989.3188996
01.02.2022 17:30:00.000,1.12469,1.12472,1.12359,1.12448,1840690011.9782999
01.02.2022 18:00:00.000,1.12450,1.12498,1.12440,1.12451,974620009.4222997
01.02.2022 18:30:00.000,1.12450,1.12499,1.12428,1.12484,843110002.5175
01.02.2022 19:00:00.000,1.12486,1.12522,1.12430,1.12522,790720000.2668002
01.02.2022 19:30:00.000,1.12521,1.12575,1.12519,1.12528,1193250008.5830998
01.02.2022 20:00:00.000,1.12526,1.12682,1.12517,1.12670,1148649999.6182997
01.02.2022 20:30:00.000,1.12669,1.12705,1.12648,1.12686,1103079991.3408
01.02.2022 21:00:00.000,1.12685,1.12732,1.12658,1.12719,658120004.2368
01.02.2022 21:30:00.000,1.12719,1.12739,1.12706,1.12719,600810000.1811
01.02.2022 22:00:00.000,1.12719,1.12729,1.12701,1.12712,230620001.07759997
01.02.2022 22:30:00.000,1.12712,1.12727,1.12702,1.12702,227479999.27420002
01.02.2022 23:00:00.000,1.12703,1.12729,1.12691,1.12708,896560007.9298002
01.02.2022 23:30:00.000,1.12709,1.12736,1.12706,1.12730,227929999.70910004
02.02.2022 00:00:00.000,1.12728,1.12748,1.12687,1.12690,640490004.8971999
02.02.2022 00:30:00.000,1.12691,1.12717,1.12681,1.12711,920080002.6655998
02.02.2022 01:00:00.000,1.12711,1.12747,1.12707,1.12746,916840004.9209998
02.02.2022 01:30:00.000,1.12743,1.12767,1.12736,1.12761,1060949999.8092
02.02.2022 02:00:00.000,1.12760,1.12773,1.12747,1.12759,841209995.985
02.02.2022 02:30:00.000,1.12758,1.12778,1.12758,1.12776,505099996.92429996
02.02.2022 03:00:00.000,1.12773,1.12773,1.12723,1.12728,598100001.3354
02.02.2022 03:30:00.000,1.12728,1.12733,1.12705,1.12706,456699998.14009994
02.02.2022 04:00:00.000,1.12706,1.12751,1.12706,1.12745,295829999.92390007
02.02.2022 04:30:00.000,1.12747,1.12757,1.12741,1.12745,243589999.79500002
02.02.2022 05:00:00.000,1.12743,1.12755,1.12735,1.12755,461269996.8813
02.02.2022 05:30:00.000,1.12755,1.12756,1.12709,1.12731,358889997.1247
02.02.2022 06:00:00.000,1.12731,1.12745,1.12706,1.12706,694229997.1575999
02.02.2022 06:30:00.000,1.12706,1.12706,1.12665,1.12691,848460002.8991001
02.02.2022 07:00:00.000,1.12691,1.12780,1.12680,1.12769,1469099987.9836001
02.02.2022 07:30:00.000,1.12770,1.12841,1.12725,1.12814,1209069993.0194
02.02.2022 08:00:00.000,1.12811,1.12925,1.12796,1.12921,2472850002.289
02.02.2022 08:30:00.000,1.12922,1.12942,1.12825,1.12895,2358270008.0869
02.02.2022 09:00:00.000,1.12897,1.12901,1.12798,1.12829,1829530010.2232993
02.02.2022 09:30:00.000,1.12830,1.12942,1.12784,1.12931,2574899993.8966002
02.02.2022 10:00:00.000,1.12935,1.13049,1.12898,1.13036,3672159999.8476
02.02.2022 10:30:00.000,1.13036,1.13142,1.13012,1.13089,2623480003.356799
02.02.2022 11:00:00.000,1.13088,1.13152,1.13056,1.13121,2777620012.2833004
02.02.2022 11:30:00.000,1.13123,1.13199,1.13104,1.13162,2051240007.4006002
02.02.2022 12:00:00.000,1.13163,1.13285,1.13142,1.13237,2040970005.0356
02.02.2022 12:30:00.000,1.13236,1.13248,1.13183,1.13248,2071999999.9999998
02.02.2022 13:00:00.000,1.13250,1.13300,1.13193,1.13234,3606909981.7276
02.02.2022 13:30:00.000,1.13235,1.13244,1.13109,1.13114,4074620010.3761005
02.02.2022 14:00:00.000,1.13113,1.13209,1.13064,1.13183,3465239990.2341003
02.02.2022 14:30:00.000,1.13188,1.13205,1.13031,1.13049,3758109970.0929003
02.02.2022 15:00:00.000,1.13047,1.13091,1.12924,1.12986,2862700000.7627993
02.02.2022 15:30:00.000,1.12987,1.13099,1.12940,1.12966,3462699974.06
02.02.2022 16:00:00.000,1.12967,1.13017,1.12927,1.12984,2084369977.9511995
02.02.2022 16:30:00.000,1.12984,1.13016,1.12950,1.12993,1399929995.5368
02.02.2022 17:00:00.000,1.12993,1.13088,1.12983,1.13087,958950003.1474
02.02.2022 17:30:00.000,1.13083,1.13121,1.13062,1.13112,789950003.8624998
02.02.2022 18:00:00.000,1.13111,1.13142,1.13091,1.13127,646049999.7141
02.02.2022 18:30:00.000,1.13127,1.13137,1.13059,1.13092,715339996.8147
02.02.2022 19:00:00.000,1.13090,1.13101,1.13059,1.13081,639600002.6464002
02.02.2022 19:30:00.000,1.13082,1.13122,1.13082,1.13102,502820001.12529993
02.02.2022 20:00:00.000,1.13105,1.13139,1.13082,1.13105,535609999.53729993
02.02.2022 20:30:00.000,1.13105,1.13116,1.13037,1.13052,735169995.0694
02.02.2022 21:00:00.000,1.13051,1.13061,1.13020,1.13059,467659999.9666
02.02.2022 21:30:00.000,1.13058,1.13081,1.13022,1.13022,240979997.5157
02.02.2022 22:00:00.000,1.13022,1.13050,1.13008,1.13034,689010001.6595
02.02.2022 22:30:00.000,1.13034,1.13054,1.13024,1.13028,449752000.0934
02.02.2022 23:00:00.000,1.13029,1.13052,1.12982,1.13023,852680003.2853
02.02.2022 23:30:00.000,1.13023,1.13025,1.12981,1.12992,341579998.7314999
03.02.2022 00:00:00.000,1.12992,1.12999,1.12956,1.12956,720370003.7002
03.02.2022 00:30:00.000,1.12956,1.12978,1.12948,1.12962,553240004.3010999
03.02.2022 01:00:00.000,1.12961,1.12987,1.12929,1.12947,1058959996.2235
03.02.2022 01:30:00.000,1.12949,1.13003,1.12947,1.13001,755989999.7712998
03.02.2022 02:00:00.000,1.13000,1.13033,1.12974,1.12977,654639995.3367001
03.02.2022 02:30:00.000,1.12977,1.13003,1.12977,1.12988,416320001.0061001
03.02.2022 03:00:00.000,1.12990,1.13069,1.12975,1.13062,810409999.1321
03.02.2022 03:30:00.000,1.13061,1.13082,1.13035,1.13045,1060470001.6974001
03.02.2022 04:00:00.000,1.13046,1.13053,1.12971,1.12983,435499999.9999
03.02.2022 04:30:00.000,1.12983,1.13015,1.12945,1.12967,746429999.3513999
03.02.2022 05:00:00.000,1.12967,1.13018,1.12962,1.12999,952690003.3951999
03.02.2022 05:30:00.000,1.12997,1.13007,1.12988,1.13005,978459992.8854002
03.02.2022 06:00:00.000,1.13006,1.13011,1.12927,1.12943,1071109999.6565998
03.02.2022 06:30:00.000,1.12943,1.12980,1.12902,1.12911,839129997.7300999
03.02.2022 07:00:00.000,1.12911,1.12963,1.12881,1.12887,2020860002.5175004
03.02.2022 07:30:00.000,1.12886,1.12974,1.12880,1.12971,1676039993.2861996
03.02.2022 08:00:00.000,1.12969,1.12997,1.12921,1.12962,2699370010.3759995
03.02.2022 08:30:00.000,1.12960,1.13024,1.12882,1.12950,2179129999.1609
03.02.2022 09:00:00.000,1.12949,1.12969,1.12892,1.12897,2116200000.7628996
03.02.2022 09:30:00.000,1.12895,1.12914,1.12837,1.12841,1971090011.597
03.02.2022 10:00:00.000,1.12839,1.12858,1.12782,1.12805,1485059986.4722004
03.02.2022 10:30:00.000,1.12807,1.12819,1.12761,1.12791,1697669996.2617004
03.02.2022 11:00:00.000,1.12791,1.12828,1.12755,1.12771,1628350006.1037998
03.02.2022 11:30:00.000,1.12768,1.12813,1.12752,1.12801,1274350004.1961002
03.02.2022 12:00:00.000,1.12807,1.12965,1.12774,1.12942,4290119953.1557
03.02.2022 12:30:00.000,1.12941,1.12985,1.12672,1.12915,6722350055.694599
03.02.2022 13:00:00.000,1.12914,1.12927,1.12792,1.12838,5546430000.305099
03.02.2022 13:30:00.000,1.12839,1.13668,1.12826,1.13668,14568530136.1086
03.02.2022 14:00:00.000,1.13668,1.13976,1.13617,1.13825,12835280029.296696
03.02.2022 14:30:00.000,1.13826,1.14117,1.13752,1.13912,10736190048.217802
03.02.2022 15:00:00.000,1.13912,1.14101,1.13859,1.14049,8085390014.6483
03.02.2022 15:30:00.000,1.14049,1.14236,1.13945,1.14175,7118800018.3103
03.02.2022 16:00:00.000,1.14175,1.14457,1.14145,1.14425,5248010009.765699
03.02.2022 16:30:00.000,1.14428,1.14514,1.14233,1.14257,5968569992.065499
03.02.2022 17:00:00.000,1.14258,1.14437,1.14196,1.14379,3850699989.3187003
03.02.2022 17:30:00.000,1.14380,1.14454,1.14283,1.14440,2469099975.5859003
03.02.2022 18:00:00.000,1.14439,1.14442,1.14259,1.14291,2031020011.9017997
03.02.2022 18:30:00.000,1.14291,1.14436,1.14291,1.14427,1427070001.6018999
03.02.2022 19:00:00.000,1.14428,1.14498,1.14382,1.14388,1615040008.5447001
03.02.2022 19:30:00.000,1.14387,1.14406,1.14300,1.14331,1757379999.1608999
03.02.2022 20:00:00.000,1.14332,1.14362,1.14310,1.14331,1266780004.5010996
03.02.2022 20:30:00.000,1.14331,1.14357,1.14281,1.14305,1250969997.4060004
03.02.2022 21:00:00.000,1.14302,1.14391,1.14289,1.14381,808120005.6075002
03.02.2022 21:30:00.000,1.14381,1.14397,1.14367,1.14370,237390004.47829998
03.02.2022 22:00:00.000,1.14369,1.14401,1.14355,1.14376,1536459978.4610999
03.02.2022 22:30:00.000,1.14376,1.14408,1.14367,1.14396,503119997.14370006
03.02.2022 23:00:00.000,1.14395,1.14420,1.14358,1.14372,785039996.8625998
03.02.2022 23:30:00.000,1.14375,1.14381,1.14351,1.14355,453769997.59679997
04.02.2022 00:00:00.000,1.14352,1.14369,1.14318,1.14361,955860004.1868002
04.02.2022 00:30:00.000,1.14361,1.14459,1.14352,1.14456,1339420001.9837
04.02.2022 01:00:00.000,1.14458,1.14529,1.14446,1.14494,1521279993.0572
04.02.2022 01:30:00.000,1.14493,1.14540,1.14464,1.14519,1736759994.5068
04.02.2022 02:00:00.000,1.14520,1.14547,1.14488,1.14499,1413000005.7218997
04.02.2022 02:30:00.000,1.14499,1.14635,1.14495,1.14631,1456470005.0354002
04.02.2022 03:00:00.000,1.14631,1.14687,1.14619,1.14687,831170003.4141
04.02.2022 03:30:00.000,1.14688,1.14688,1.14592,1.14623,1126019999.2655997
04.02.2022 04:00:00.000,1.14622,1.14676,1.14591,1.14671,881820000.6486002
04.02.2022 04:30:00.000,1.14670,1.14719,1.14657,1.14660,870400005.8174999
04.02.2022 05:00:00.000,1.14659,1.14686,1.14643,1.14652,737709994.7928998
04.02.2022 05:30:00.000,1.14652,1.14653,1.14593,1.14600,598079998.1353999
04.02.2022 06:00:00.000,1.14601,1.14613,1.14551,1.14601,1079919998.169
04.02.2022 06:30:00.000,1.14601,1.14601,1.14539,1.14566,1206529995.9180999
04.02.2022 07:00:00.000,1.14565,1.14607,1.14513,1.14552,2111090005.8749
04.02.2022 07:30:00.000,1.14553,1.14686,1.14542,1.14673,3412849998.474302
04.02.2022 08:00:00.000,1.14673,1.14673,1.14397,1.14489,3979970001.220899
04.02.2022 08:30:00.000,1.14490,1.14608,1.14474,1.14601,3521080005.646001
04.02.2022 09:00:00.000,1.14600,1.14608,1.14511,1.14526,2761750015.2591
04.02.2022 09:30:00.000,1.14525,1.14654,1.14494,1.14632,3288949993.1337004
04.02.2022 10:00:00.000,1.14632,1.14752,1.14621,1.14693,3743970062.2560005
04.02.2022 10:30:00.000,1.14694,1.14752,1.14589,1.14629,2946309986.114499
04.02.2022 11:00:00.000,1.14630,1.14674,1.14568,1.14650,2759169998.169
04.02.2022 11:30:00.000,1.14651,1.14837,1.14646,1.14784,3159540012.3596
04.02.2022 12:00:00.000,1.14785,1.14820,1.14716,1.14726,2376560005.1881
04.02.2022 12:30:00.000,1.14726,1.14780,1.14649,1.14650,2795910011.2915998
04.02.2022 13:00:00.000,1.14652,1.14680,1.14586,1.14590,3388250038.1468997
04.02.2022 13:30:00.000,1.14590,1.14590,1.14217,1.14362,11143179992.675797
04.02.2022 14:00:00.000,1.14362,1.14579,1.14297,1.14376,6648370040.893699
04.02.2022 14:30:00.000,1.14375,1.14451,1.14151,1.14155,5638310012.8175
04.02.2022 15:00:00.000,1.14158,1.14393,1.14115,1.14392,4814530021.6674
04.02.2022 15:30:00.000,1.14393,1.14430,1.14273,1.14420,4805460021.9724
04.02.2022 16:00:00.000,1.14420,1.14523,1.14359,1.14476,3051849990.8447
04.02.2022 16:30:00.000,1.14475,1.14555,1.14463,1.14519,1825229995.7274
04.02.2022 17:00:00.000,1.14521,1.14608,1.14521,1.14576,1365499992.3704998
04.02.2022 17:30:00.000,1.14578,1.14625,1.14539,1.14542,985470006.9428998
04.02.2022 18:00:00.000,1.14546,1.14641,1.14534,1.14556,974139998.4362
04.02.2022 18:30:00.000,1.14557,1.14569,1.14515,1.14545,733440001.9644998
04.02.2022 19:00:00.000,1.14546,1.14578,1.14501,1.14512,1019229998.5882999
04.02.2022 19:30:00.000,1.14511,1.14560,1.14474,1.14481,1092869996.0709
04.02.2022 20:00:00.000,1.14481,1.14576,1.14477,1.14571,1015089997.2912999
04.02.2022 20:30:00.000,1.14569,1.14598,1.14532,1.14548,1041689991.9509997
04.02.2022 21:00:00.000,1.14546,1.14555,1.14489,1.14503,472769994.9442
04.02.2022 21:30:00.000,1.14503,1.14522,1.14477,1.14477,1580660001.278
06.02.2022 22:00:00.000,1.14638,1.14646,1.14549,1.14568,565250006.9147002
06.02.2022 22:30:00.000,1.14568,1.14620,1.14563,1.14563,733109993.6961999
06.02.2022 23:00:00.000,1.14563,1.14584,1.14526,1.14532,1198569996.5952003
06.02.2022 23:30:00.000,1.14536,1.14563,1.14513,1.14544,502460001.23020005
07.02.2022 00:00:00.000,1.14545,1.14559,1.14505,1.14515,836899991.5121999
07.02.2022 00:30:00.000,1.14515,1.14553,1.14504,1.14528,896820006.8474
07.02.2022 01:00:00.000,1.14529,1.14537,1.14426,1.14462,1823520009.9947
07.02.2022 01:30:00.000,1.14463,1.14475,1.14392,1.14412,1233389999.3898
07.02.2022 02:00:00.000,1.14415,1.14425,1.14302,1.14308,1143120005.6078
07.02.2022 02:30:00.000,1.14308,1.14342,1.14271,1.14277,1286679999.3515997
07.02.2022 03:00:00.000,1.14279,1.14323,1.14247,1.14310,819879998.6839001
07.02.2022 03:30:00.000,1.14312,1.14335,1.14291,1.14328,764530002.5941999
07.02.2022 04:00:00.000,1.14325,1.14398,1.14322,1.14396,605850002.5275
07.02.2022 04:30:00.000,1.14396,1.14405,1.14360,1.14385,599469998.9556
07.02.2022 05:00:00.000,1.14385,1.14402,1.14336,1.14337,622419997.0958
07.02.2022 05:30:00.000,1.14338,1.14361,1.14299,1.14305,1271260004.9970999
07.02.2022 06:00:00.000,1.14305,1.14361,1.14288,1.14315,1465049989.7003999
07.02.2022 06:30:00.000,1.14313,1.14343,1.14299,1.14313,1153900000.5723002
07.02.2022 07:00:00.000,1.14312,1.14352,1.14277,1.14302,2008999996.1853
07.02.2022 07:30:00.000,1.14302,1.14343,1.14255,1.14322,1892229995.7273
07.02.2022 08:00:00.000,1.14321,1.14459,1.14266,1.14451,4400620002.7466
07.02.2022 08:30:00.000,1.14453,1.14492,1.14301,1.14338,3871189987.1825
07.02.2022 09:00:00.000,1.14340,1.14343,1.14189,1.14203,3399870006.5613003
07.02.2022 09:30:00.000,1.14202,1.14259,1.14151,1.14233,2583890010.8338995
07.02.2022 10:00:00.000,1.14233,1.14306,1.14203,1.14291,2063679996.4905
07.02.2022 10:30:00.000,1.14290,1.14296,1.14161,1.14209,2266030010.2237
07.02.2022 11:00:00.000,1.14208,1.14312,1.14206,1.14302,2354800006.8666
07.02.2022 11:30:00.000,1.14300,1.14463,1.14287,1.14432,2386959995.2698
